,공원명,공원구분,소재지지번주소,공원보유시설(운동시설),공원보유시설(유희시설),공원보유시설(편익시설),공원보유시설(교양시설),공원보유시설(기타시설),관리기관명
2405,보림공원,어린이공원,부산광역시 사하구 장림1동 1139,,,,,,부산광역시 사하구청
2406,장림공원,어린이공원,부산광역시 사하구 장림1동 1125,,,,,,부산광역시 사하구청
2407,통일아시아드공원,근린공원,부산광역시 사하구 다대동 1585,,,,,,부산광역시 사하구청
2408,희망공원,어린이공원,부산광역시 사하구 당리동 309-5,,,,,,부산광역시 사하구청
2409,하늘공원,어린이공원,부산광역시 사하구 다대동 86-6,,,,,,부산광역시 사하구청
2410,해찬나래공원,어린이공원,부산광역시 사하구 감천동 94-1,,,,,,부산광역시 사하구청
2411,마루공원,소공원,부산광역시 사하구 당리동 63-41,,,,,,부산광역시 사하구청
2412,홍티문화공원,문화공원,부산광역시 사하구 다대동 1608,,,,,,부산광역시 사하구청
2413,아미산전망대공원,근린공원,부산광역시 사하구 다대동 1548-1,,,,,,부산광역시 사하구청
2414,부민산공원,근린공원,부산광역시 사하구 괴정동 67-1,,,,,,부산광역시 사하구청
2415,회화나무 샘터공원,소공원,부산광역시 사하구 괴정동 1244-5,,,,,,부산광역시 사하구청
2416,낫개가로공원,기타,부산광역시 사하구 다대동 120-5,,,,,,부산광역시 사하구청
2417,정자공원,어린이공원,부산광역시 사하구 괴정1동 534-4,,,,,,부산광역시 사하구청
2418,경도공원,수변공원,부산광역시 사하구 다대동1492,,,,,,부산광역시 사하구청
2419,에덴유원지,기타,부산광역시 사하구 하단동 786-1,,,,,,부산광역시 사하구청
2420,샛별공원,어린이공원,부산광역시 사하구 당리동348-6,,,,,,부산광역시 사하구청
2421,햇님공원,어린이공원,부산광역시 사하구 하단1동 601,,,,,,부산광역시 사하구청
2422,꽃님공원,어린이공원,부산광역시 사하구 감천1동 502-37,,,,,,부산광역시 사하구청
2423,열림공원,어린이공원,부산광역시 사하구 다대1동 953-1,,,,,,부산광역시 사하구청
2424,월영달빛공원,어린이공원,경상남도 창원시 마산합포구 월영동 710-3,,,,,,경상남도 창원시 마산합포구청
2425,만날공원,근린공원,경상남도 창원시 마산합포구 월영동 산175-8,,,,,,경상남도 창원시 마산합포구청
2426,공원,근린공원,경상남도 창원시 마산합포구 신포동1가 68-1,,,,,,경상남도 창원시 마산합포구청
2427,공원,근린공원,경상남도 창원시 마산합포구 해운동 54,,,,,,경상남도 창원시 마산합포구청
2428,16호,기타,전라남도 광양시 옥곡면 신금리 871-4,,,,,,광양시 공원과
2429,어린이공원,어린이공원,경상남도 창원시 마산합포구 신포동1가 65-1,,,,,,경상남도 창원시 마산합포구청
2430,어린이공원,어린이공원,경상남도 창원시 마산합포구 해운동 40,,,,,,경상남도 창원시 마산합포구청
2431,어린이공원,어린이공원,경상남도 창원시 마산합포구 월영동 727,,,,,,경상남도 창원시 마산합포구청
2432,어린이공원,어린이공원,경상남도 창원시 마산합포구 진동면 진동리 430,,,,,,경상남도 창원시 마산합포구청
2433,어린이공원,어린이공원,경상남도 창원시 마산합포구 진동면 진동리 622,,,,,,경상남도 창원시 마산합포구청
2434,어린이공원,어린이공원,경상남도 창원시 마산합포구 완월동 390-2,,,,,,경상남도 창원시 마산합포구청
2435,어린이공원,어린이공원,경상남도 창원시 마산합포구 진북면 지산리 226-19,,,,,,경상남도 창원시 마산합포구청
2436,어린이공원,어린이공원,경상남도 창원시 마산합포구 진전면 오서리 1763-2,,,,,,경상남도 창원시 마산합포구청
2437,어린이공원,어린이공원,경상남도 창원시 마산합포구 자산동 20,,,,,,경상남도 창원시 마산합포구청
2438,노비산 공원,근린공원,경상남도 창원시 마산합포구 상남동 58-8,,,,,,경상남도 창원시 마산합포구청
2439,어린이공원,어린이공원,경상남도 창원시 마산합포구 진북면 망곡리 424,,,,,,경상남도 창원시 마산합포구청
2440,어린이공원,어린이공원,경상남도 창원시 마산합포구 진북면 망곡리 431,,,,,,경상남도 창원시 마산합포구청
2441,어린이공원,어린이공원,경상남도 창원시 마산합포구 신포동1가 76-1,,,,,,경상남도 창원시 마산합포구청
2442,아미산자생식물원,근린공원,부산광역시 사하구 다대동 929,,,,,,부산광역시 사하구청
2443,제2운동공원,근린공원,부산광역시 사하구 장림동 산145,,,,,,부산광역시 사하구청
2444,제3체육공원,체육공원,부산광역시 사하구 홍티로 103(다대동),,,,,,부산광역시 사하구청
2445,해바라기공원,어린이공원,부산광역시 사하구 하단동1184-4,,,,,,부산광역시 사하구청
2446,솔밭공원,어린이공원,부산광역시 사하구 다대동 113-16,,,,,,부산광역시 사하구청
2447,해송공원,어린이공원,부산광역시 사하구 다대동 113-7,,,,,,부산광역시 사하구청
2448,은빛공원,어린이공원,부산광역시 사하구 다대동 113-4,,,,,,부산광역시 사하구청
2449,새싹공원,어린이공원,부산광역시 사하구 다대동 94-7,,,,,,부산광역시 사하구청
2450,다송공원,어린이공원,부산광역시 사하구 다대동 94-1,,,,,,부산광역시 사하구청
2451,두송공원,어린이공원,부산광역시 사하구 다대동 94-3,,,,,,부산광역시 사하구청
2452,소공원,소공원,경상남도 창원시 성산구 신월동 93,,,,,,경상남도 창원시 성산구청
2453,소공원,소공원,경상남도 창원시 성산구 신월동 90,,,,,,경상남도 창원시 성산구청
2454,공원,근린공원,경상남도 창원시 성산구 토월동 산 66-3,,,,,,경상남도 창원시 성산구청
2455,공원,근린공원,경상남도 창원시 성산구 남산동 81-2,,,,,,경상남도 창원시 성산구청
2456,공원,근린공원,경상남도 창원시 성산구 대방동 산 83,,,,,,경상남도 창원시 성산구청
2457,삼정자전통놀이공원,문화공원,경상남도 창원시 성산구 남산동 148,,,,,,경상남도 창원시 성산구청
2458,소공원,근린공원,경상남도 창원시 성산구 대원동 109-1,,,,,,경상남도 창원시 성산구청
2459,공원,근린공원,경상남도 창원시 성산구 안민동 627,,,,,,경상남도 창원시 성산구청
2460,공원,소공원,경상남도 창원시 성산구 외동 산12,,,,,,경상남도 창원시 성산구청
2461,공원,소공원,경상남도 창원시 성산구 토월동 37,,,,,,경상남도 창원시 성산구청
2462,제113호소공원,소공원,경상남도 창원시 성산구 완암동 240-2,,,,,,경상남도 창원시 성산구청
2463,제114호소공원,소공원,경상남도 창원시 성산구 완암동 264,,,,,,경상남도 창원시 성산구청
2464,제115호소공원,소공원,경상남도 창원시 성산구 상복동 447-1,,,,,,경상남도 창원시 성산구청
2465,제116호소공원,소공원,경상남도 창원시 성산구 남지동 299-1,,,,,,경상남도 창원시 성산구청
2466,소공원,소공원,경상남도 창원시 성산구 토월동 38,,,,,,경상남도 창원시 성산구청
2467,산호공원,근린공원,경상남도 창원시 마산합포구 산호동 532-12,,,,,,경상남도 창원시 마산합포구청
2468,추산공원,근린공원,경상남도 창원시 마산합포구 자산동 산21-4,,,,,,경상남도 창원시 마산합포구청
2469,어린이공원,어린이공원,경상남도 창원시 마산합포구 산호동 56-7,,,,,,경상남도 창원시 마산합포구청
2470,어린이공원,어린이공원,경상남도 창원시 마산합포구 산호동 22-8,,,,,,경상남도 창원시 마산합포구청
2471,인곡공원,묘지공원,경상남도 창원시 마산합포구 진동면 인곡리 산 74,,,,,,경상남도 창원시 마산합포구청
2472,어린이공원,어린이공원,경상남도 창원시 마산합포구 교방동 362-7,,,,,,경상남도 창원시 마산합포구청
2473,진동공원,근린공원,경상남도 창원시 마산합포구 진동면 진동리 56-1,,,,,,경상남도 창원시 마산합포구청
2474,자산공원,근린공원,경상남도 창원시 마산합포구 자산동 산96-9,,,,,,경상남도 창원시 마산합포구청
2475,가포공원,근린공원,경상남도 창원시 마산합포구 가포동 산1-51,,,,,,경상남도 창원시 마산합포구청
2476,어린이공원,어린이공원,경상남도 창원시 마산합포구 자산동 23-4,,,,,,경상남도 창원시 마산합포구청
2477,어린이공원,어린이공원,경상남도 창원시 마산합포구 자산동 28-3,,,,,,경상남도 창원시 마산합포구청
2478,어린이공원,어린이공원,경상남도 창원시 마산합포구 월영동 707,,,,,,경상남도 창원시 마산합포구청
2479,소공원,소공원,경상남도 창원시 성산구 신촌동 34-1,,,,,,경상남도 창원시 성산구청
2480,소공원,소공원,경상남도 창원시 성산구 신월동 13-67,,,,,,경상남도 창원시 성산구청
2481,소공원,소공원,경상남도 창원시 성산구 신월동 12-17,,,,,,경상남도 창원시 성산구청
2482,소공원,소공원,경상남도 창원시 성산구 대원동 37-1,,,,,,경상남도 창원시 성산구청
2483,서일어린이공원,어린이공원,광주광역시 북구 일곡동 816-2,,,,,,광주광역시 북구청
2484,한강대로공원,소공원,서울특별시 용산구 한강로동 65-587,,,,,,서울특별시 용산구청
2485,이태원부군당,역사공원,서울특별시 용산구 이태원동 191-3,,,,동상+탑기념비,,서울특별시 용산구청
2486,이봉창역사공원,역사공원,서울특별시 용산구 효창동 286-7,,,,,,서울특별시 용산구청
2487,신용산가로공원,기타,서울특별시 용산구 한강로2가 424-1,,,,,,서울특별시 용산구청
2488,한강로가로공원,기타,서울특별시 용산구 한강로3가 65-690,,,,,,서울특별시 용산구청
2489,한마음어린이공원,어린이공원,서울특별시 용산구 용산동5가 30-4,,,,,,서울특별시 용산구청
2490,우정소공원,소공원,서울특별시 용산구 효창동 287-2,,,,,,서울특별시 용산구청
2491,녹색소공원,소공원,서울특별시 용산구 효창동 287-6,,,,,,서울특별시 용산구청
2492,느티,어린이공원,서울특별시 강서구 방화동 799,,어린이놀이시설,,,,서울특별시 강서구청
2493,돌샘,어린이공원,서울특별시 강서구 방화동 837,,어린이놀이시설,,,,서울특별시 강서구청
2494,꿈나무,어린이공원,서울특별시 강서구 방화동 840,,어린이놀이시설,,,,서울특별시 강서구청
2495,개화,어린이공원,서울특별시 강서구 방화동 818,,어린이놀이시설,,,,서울특별시 강서구청
2496,긴등마을,어린이공원,서울특별시 강서구 공항동 4-36,,어린이놀이시설,,,,서울특별시 강서구청
2497,꿈자람,어린이공원,서울특별시 강서구 공항동 484,,어린이놀이시설,음수대,,,서울특별시 강서구청
2498,다솜,어린이공원,서울특별시 강서구 공항동 4,,어린이놀이시설,,,,서울특별시 강서구청
2499,풀잎,어린이공원,서울특별시 강서구 공항동 705,,어린이놀이시설,,,,서울특별시 강서구청
2500,푸르미,어린이공원,서울특별시 강서구 마곡동 316-1,,어린이놀이시설,음수대,,,서울특별시 강서구청
2501,예솔,어린이공원,서울특별시 강서구 마곡동 397-1,,수경시설+어린이놀이시설,음수대,,,서울특별시 강서구청
2502,솔,어린이공원,서울특별시 강서구 외발산동 69-1,,어린이놀이시설,음수대,,,서울특별시 강서구청
2503,햇빛,어린이공원,서울특별시 강서구 내발산동 384-2,,어린이놀이시설,음수대,,,서울특별시 강서구청
2504,마곡지구4호,근린공원,서울특별시 강서구 마곡동 811-5,,수경시설+어린이놀이시설,화장실,,,서울특별시 강서구청
2505,푸른수명산,소공원,서울특별시 강서구 화곡동 1091-15,,,,,,서울특별시 강서구청
2506,마곡,소공원,서울특별시 강서구 마곡동 737-16,,,,,,서울특별시 강서구청
2507,마로니에공원,문화공원,서울특별시 종로구 동숭동 1-124,,,,,,서울특별시 종로구청
2508,삼청공원,근린공원,서울특별시 종로구 삼청동 산2-1,테니스장+농구장+배드민턴장+체력단련시설,,화장실,동상+탑기념비,숲속도서관,서울특별시 종로구청
2509,와룡공원,근린공원,서울특별시 종로구 명륜3가 53-52,테니스장+배드민턴장+체력단련시설,,화장실+음수대,,,서울특별시 종로구청
2510,숭인공원,근린공원,서울특별시 종로구 숭인동 58,농구장+배드민턴장+체력단련시설,,화장실+음수대,,,서울특별시 종로구청
2511,평창공원,소공원,서울특별시 종로구 평창동 108-3,,,,,,서울특별시 종로구청
2512,흥인지문공원,근린공원,서울특별시 종로구 종로6가 70,,,,,,서울특별시 종로구청
2513,수송공원,근린공원,서울특별시 종로구 수송동 80-7,,,,동상+탑기념비,,서울특별시 종로구청
2514,지봉골공원,어린이공원,서울특별시 종로구 창신동 산6-25,,조합놀이,,,,서울특별시 종로구청
2515,인왕산공원,근린공원,서울특별시 종로구 옥인동 179-1,배드민턴장+체력단련시설,미끄럼틀+조합놀이대,화장실+음수대,도서관,,서울특별시 종로구청
